order_no,time_type,order_state,receive_type,approve_date,created_at,driver_id,delivery_date,latest_delivery_date,accept_date,pickup_date,pass_date,local_area_flag
FC832O,1,4,2,2022/12/4 12:43,2022/12/4 12:43,70784,2022/12/4 13:06,2022/12/4 13:36,2022/12/4 12:50,2022/12/4 12:59,2022/12/4 13:05,0
YM519N,1,4,2,2022/12/4 12:44,2022/12/4 12:43,61707,2022/12/4 13:21,2022/12/4 13:51,2022/12/4 13:20,2022/12/4 13:29,2022/12/4 13:38,0
LI968B,1,4,2,2022/12/4 12:44,2022/12/4 12:43,15885,2022/12/4 13:19,2022/12/4 13:49,2022/12/4 13:02,2022/12/4 13:14,2022/12/4 13:19,0
BW512Z,1,91,2,2022/12/4 12:44,2022/12/4 12:43,0,2022/12/4 13:26,2022/12/4 13:56,,,,1
IG831Y,1,4,2,2022/12/4 12:44,2022/12/4 12:43,57006,2022/12/4 13:11,2022/12/4 13:41,2022/12/4 12:50,2022/12/4 13:01,2022/12/4 13:14,0
LT436K,1,91,2,2022/12/4 12:44,2022/12/4 12:43,0,2022/12/4 13:29,2022/12/4 13:59,,,,1
DU291Q,1,4,2,2022/12/4 12:44,2022/12/4 12:43,17366,2022/12/4 13:44,2022/12/4 14:14,2022/12/4 13:36,2022/12/4 13:49,2022/12/4 14:04,0
EB574X,1,4,2,2022/12/4 12:44,2022/12/4 12:43,24387,2022/12/4 13:41,2022/12/4 14:11,2022/12/4 13:14,2022/12/4 13:21,2022/12/4 13:50,0
UR879J,1,4,2,2022/12/4 12:44,2022/12/4 12:43,59958,2022/12/4 13:11,2022/12/4 13:41,2022/12/4 13:00,2022/12/4 13:06,2022/12/4 13:14,0
QR781O,1,4,2,2022/12/4 12:44,2022/12/4 12:43,77424,2022/12/4 13:06,2022/12/4 13:36,2022/12/4 13:11,2022/12/4 13:24,2022/12/4 13:40,0
AJ730L,1,4,2,2022/12/4 12:44,2022/12/4 12:44,4387,2022/12/4 13:06,2022/12/4 13:36,2022/12/4 12:50,2022/12/4 12:57,2022/12/4 13:09,0
JL326U,1,4,2,2022/12/4 12:44,2022/12/4 12:44,62126,2022/12/4 13:17,2022/12/4 13:47,2022/12/4 12:47,2022/12/4 12:49,2022/12/4 12:59,0
KP816R,1,4,2,2022/12/4 12:44,2022/12/4 12:44,26061,2022/12/4 13:22,2022/12/4 13:52,2022/12/4 12:49,2022/12/4 12:52,2022/12/4 13:01,0
AZ278I,1,7,2,2022/12/4 12:44,2022/12/4 12:44,76665,2022/12/4 13:17,2022/12/4 13:47,2022/12/4 12:54,2022/12/4 13:06,2022/12/4 13:18,0
VG351Q,1,4,2,2022/12/4 12:44,2022/12/4 12:44,34526,2022/12/4 13:39,2022/12/4 14:09,2022/12/4 12:56,2022/12/4 13:15,2022/12/4 13:30,0
MN952E,1,4,2,2022/12/4 12:44,2022/12/4 12:44,50681,2022/12/4 13:22,2022/12/4 13:52,2022/12/4 13:01,2022/12/4 13:18,2022/12/4 14:00,0
RU647I,1,4,2,2022/12/4 12:44,2022/12/4 12:44,6644,2022/12/4 13:11,2022/12/4 13:41,2022/12/4 12:53,2022/12/4 13:02,2022/12/4 13:10,0
PR036Y,1,4,2,2022/12/4 12:45,2022/12/4 12:44,21766,2022/12/4 13:22,2022/12/4 13:52,2022/12/4 13:24,2022/12/4 13:29,2022/12/4 13:38,0
UQ970V,1,4,2,2022/12/4 12:46,2022/12/4 12:44,60044,2022/12/4 13:12,2022/12/4 13:42,2022/12/4 12:52,2022/12/4 13:03,2022/12/4 13:20,0
ZP510A,1,4,2,2022/12/4 12:44,2022/12/4 12:44,66536,2022/12/4 13:07,2022/12/4 13:37,2022/12/4 12:49,2022/12/4 13:01,2022/12/4 13:07,0
GA096A,1,6,2,,2022/12/4 12:44,0,2022/12/4 13:14,2022/12/4 13:44,,,,0
RQ391I,1,4,2,2022/12/4 12:44,2022/12/4 12:44,17050,2022/12/4 13:22,2022/12/4 13:52,2022/12/4 12:50,2022/12/4 13:03,2022/12/4 13:23,0
HJ958I,1,4,2,2022/12/4 12:45,2022/12/4 12:44,39313,2022/12/4 13:12,2022/12/4 13:42,2022/12/4 13:07,2022/12/4 13:16,2022/12/4 13:26,0
TG315S,1,4,2,2022/12/4 12:44,2022/12/4 12:44,62422,2022/12/4 13:27,2022/12/4 13:57,2022/12/4 12:51,2022/12/4 13:10,2022/12/4 13:29,0
DF165G,1,4,2,2022/12/4 12:44,2022/12/4 12:44,12342,2022/12/4 13:22,2022/12/4 13:52,2022/12/4 12:55,2022/12/4 13:02,2022/12/4 13:16,0
XF203J,1,4,2,2022/12/4 12:44,2022/12/4 12:44,74852,2022/12/4 13:27,2022/12/4 13:57,2022/12/4 12:54,2022/12/4 13:07,2022/12/4 13:28,0
ND370S,1,4,2,2022/12/4 12:44,2022/12/4 12:44,69777,2022/12/4 13:27,2022/12/4 13:57,2022/12/4 12:51,2022/12/4 13:02,2022/12/4 13:22,0
CQ940G,1,4,2,2022/12/4 12:44,2022/12/4 12:44,72365,2022/12/4 13:20,2022/12/4 13:50,2022/12/4 12:55,2022/12/4 13:18,2022/12/4 13:35,0
XB583R,1,4,2,2022/12/4 12:44,2022/12/4 12:44,35517,2022/12/4 13:34,2022/12/4 14:04,2022/12/4 13:10,2022/12/4 13:23,2022/12/4 13:41,0
KP608H,1,4,2,2022/12/4 12:46,2022/12/4 12:44,76608,2022/12/4 13:22,2022/12/4 13:52,2022/12/4 13:08,2022/12/4 13:41,2022/12/4 13:57,0
ZO259O,1,4,2,2022/12/4 12:44,2022/12/4 12:44,44338,2022/12/4 13:22,2022/12/4 13:52,2022/12/4 12:59,2022/12/4 13:02,2022/12/4 13:08,0
UN217D,1,91,2,2022/12/4 12:45,2022/12/4 12:44,0,2022/12/4 13:22,2022/12/4 13:52,,,,1
UE724T,1,91,2,2022/12/4 12:45,2022/12/4 12:44,0,2022/12/4 13:27,2022/12/4 13:57,,,,1
GL248R,1,4,2,2022/12/4 12:45,2022/12/4 12:44,19216,2022/12/4 13:23,2022/12/4 13:53,2022/12/4 13:01,2022/12/4 13:07,2022/12/4 13:21,0
LQ650T,1,4,2,2022/12/4 12:45,2022/12/4 12:44,55869,2022/12/4 13:12,2022/12/4 13:42,2022/12/4 12:54,2022/12/4 13:09,2022/12/4 13:16,0
JM908J,1,4,2,2022/12/4 12:45,2022/12/4 12:44,17366,2022/12/4 13:38,2022/12/4 14:08,2022/12/4 13:15,2022/12/4 13:25,2022/12/4 13:35,0
TR063W,1,4,2,2022/12/4 12:45,2022/12/4 12:44,32383,2022/12/4 13:12,2022/12/4 13:42,2022/12/4 12:45,2022/12/4 12:56,2022/12/4 13:05,1
KO236W,1,4,2,2022/12/4 12:46,2022/12/4 12:45,16278,2022/12/4 13:24,2022/12/4 13:54,2022/12/4 13:07,2022/12/4 13:17,2022/12/4 13:35,0
CI596N,1,4,2,2022/12/4 12:47,2022/12/4 12:45,56957,2022/12/4 13:18,2022/12/4 13:48,2022/12/4 13:02,2022/12/4 13:04,2022/12/4 13:12,0
SE350Q,1,4,2,2022/12/4 12:46,2022/12/4 12:45,21826,2022/12/4 13:18,2022/12/4 13:48,2022/12/4 12:49,2022/12/4 13:00,2022/12/4 13:11,0
QI786J,1,4,2,2022/12/4 12:45,2022/12/4 12:45,50524,2022/12/4 13:08,2022/12/4 13:38,2022/12/4 12:48,2022/12/4 12:56,2022/12/4 13:05,0
XW750X,1,4,1,2022/12/4 12:45,2022/12/4 12:45,,,,,,,0
CX586M,1,4,2,2022/12/4 12:45,2022/12/4 12:45,30443,2022/12/4 13:13,2022/12/4 13:43,2022/12/4 12:52,2022/12/4 13:08,2022/12/4 13:22,0
VR548Q,1,4,2,2022/12/4 12:45,2022/12/4 12:45,40204,2022/12/4 13:13,2022/12/4 13:43,2022/12/4 12:54,2022/12/4 12:58,2022/12/4 13:03,0
FE385H,1,4,2,2022/12/4 12:45,2022/12/4 12:45,24113,2022/12/4 13:14,2022/12/4 13:44,2022/12/4 13:02,2022/12/4 13:10,2022/12/4 13:19,0
NF042J,2,4,2,2022/12/4 15:49,2022/12/4 12:45,74511,2022/12/4 16:45,2022/12/4 16:45,2022/12/4 15:54,2022/12/4 16:01,2022/12/4 17:49,0
JC034J,1,4,2,2022/12/4 12:46,2022/12/4 12:45,72728,2022/12/4 13:13,2022/12/4 13:43,2022/12/4 12:54,2022/12/4 13:05,2022/12/4 13:11,0
QD452P,1,2,1,2022/12/4 12:47,2022/12/4 12:45,,,,,,,0
GJ365F,1,4,2,2022/12/4 12:47,2022/12/4 12:45,2939,2022/12/4 13:28,2022/12/4 13:58,2022/12/4 13:10,2022/12/4 13:19,2022/12/4 13:42,0
CM706Z,1,4,2,2022/12/4 12:46,2022/12/4 12:45,38463,2022/12/4 13:08,2022/12/4 13:38,2022/12/4 12:46,2022/12/4 12:49,2022/12/4 12:53,0
AS374S,1,4,2,2022/12/4 12:46,2022/12/4 12:45,16273,2022/12/4 13:08,2022/12/4 13:38,2022/12/4 12:50,2022/12/4 12:56,2022/12/4 13:07,0
GW782O,1,4,2,2022/12/4 12:45,2022/12/4 12:45,21281,2022/12/4 13:18,2022/12/4 13:48,2022/12/4 13:01,2022/12/4 13:07,2022/12/4 13:15,0
IM825A,1,4,2,2022/12/4 12:45,2022/12/4 12:45,743,2022/12/4 13:28,2022/12/4 13:58,2022/12/4 13:08,2022/12/4 13:27,2022/12/4 13:43,0
JX795R,1,4,2,2022/12/4 12:45,2022/12/4 12:45,28308,2022/12/4 13:18,2022/12/4 13:48,2022/12/4 12:48,2022/12/4 12:59,2022/12/4 13:23,0
NJ823X,1,4,2,2022/12/4 12:45,2022/12/4 12:45,59205,2022/12/4 13:12,2022/12/4 13:42,2022/12/4 12:55,2022/12/4 13:06,2022/12/4 13:13,0
XR320C,1,4,2,2022/12/4 12:52,2022/12/4 12:45,50528,2022/12/4 13:23,2022/12/4 13:53,2022/12/4 12:54,2022/12/4 13:11,2022/12/4 13:23,0
XU026P,1,4,2,2022/12/4 12:48,2022/12/4 12:45,5613,2022/12/4 13:38,2022/12/4 14:08,2022/12/4 13:00,2022/12/4 13:07,2022/12/4 13:25,0
LG297R,1,4,2,2022/12/4 12:46,2022/12/4 12:45,17995,2022/12/4 13:13,2022/12/4 13:43,2022/12/4 12:55,2022/12/4 13:03,2022/12/4 13:08,0
GM057Q,1,91,2,2022/12/4 12:46,2022/12/4 12:45,0,2022/12/4 13:21,2022/12/4 13:51,,,,1
OR467U,1,4,2,2022/12/4 12:46,2022/12/4 12:45,1204,2022/12/4 13:33,2022/12/4 14:03,2022/12/4 12:57,2022/12/4 13:08,2022/12/4 13:22,0
CN680K,1,4,2,2022/12/4 12:46,2022/12/4 12:45,22803,2022/12/4 13:28,2022/12/4 13:58,2022/12/4 13:00,2022/12/4 13:12,2022/12/4 13:25,0
IM698W,1,91,2,2022/12/4 12:46,2022/12/4 12:45,0,2022/12/4 13:13,2022/12/4 13:43,,,,1
HD637V,1,4,2,2022/12/4 12:46,2022/12/4 12:45,62150,2022/12/4 13:08,2022/12/4 13:38,2022/12/4 13:14,2022/12/4 13:24,2022/12/4 13:30,0
VX973N,1,4,2,2022/12/4 12:46,2022/12/4 12:45,34483,2022/12/4 13:28,2022/12/4 13:58,2022/12/4 12:56,2022/12/4 13:10,2022/12/4 13:27,0
HX196F,1,4,2,2022/12/4 12:46,2022/12/4 12:45,12397,2022/12/4 13:16,2022/12/4 13:46,2022/12/4 13:00,2022/12/4 13:05,2022/12/4 13:16,0
VJ872L,1,91,2,2022/12/4 12:47,2022/12/4 12:45,0,2022/12/4 13:18,2022/12/4 13:48,,,,1
AW354F,1,4,2,2022/12/4 12:46,2022/12/4 12:45,31970,2022/12/4 13:53,2022/12/4 14:23,2022/12/4 13:15,2022/12/4 13:26,2022/12/4 13:42,0
DA729X,1,4,2,2022/12/4 12:46,2022/12/4 12:46,45577,2022/12/4 13:44,2022/12/4 14:14,2022/12/4 13:11,2022/12/4 13:22,2022/12/4 13:46,0
YP742K,1,4,2,2022/12/4 12:46,2022/12/4 12:46,14455,2022/12/4 13:39,2022/12/4 14:09,2022/12/4 12:56,2022/12/4 13:09,2022/12/5 10:55,0
NC521Q,1,4,2,2022/12/4 12:46,2022/12/4 12:46,31554,2022/12/4 13:19,2022/12/4 13:49,2022/12/4 12:59,2022/12/4 13:13,2022/12/4 13:28,0
JM451A,1,6,2,,2022/12/4 12:46,0,2022/12/4 13:14,2022/12/4 13:44,,,,0
NL862F,1,4,2,2022/12/4 12:46,2022/12/4 12:46,50795,2022/12/4 13:14,2022/12/4 13:44,2022/12/4 12:50,2022/12/4 13:08,2022/12/4 13:17,0
MR791C,1,4,2,2022/12/4 12:46,2022/12/4 12:46,32722,2022/12/4 13:19,2022/12/4 13:49,2022/12/4 12:56,2022/12/4 13:05,2022/12/4 13:14,0
LU430Y,1,4,2,2022/12/4 12:46,2022/12/4 12:46,76739,2022/12/4 13:19,2022/12/4 13:49,2022/12/4 12:49,2022/12/4 13:00,2022/12/4 13:10,0
SI503H,1,4,2,2022/12/4 12:46,2022/12/4 12:46,32059,2022/12/4 13:29,2022/12/4 13:59,2022/12/4 13:02,2022/12/4 13:13,2022/12/4 13:23,0
DJ106I,1,6,2,,2022/12/4 12:46,0,2022/12/4 13:19,2022/12/4 13:49,,,,0
EZ452T,1,4,2,2022/12/4 12:47,2022/12/4 12:46,39966,2022/12/4 13:19,2022/12/4 13:49,2022/12/4 12:58,2022/12/4 13:04,2022/12/4 13:09,0
FP716R,1,4,2,2022/12/4 12:49,2022/12/4 12:46,18326,2022/12/4 13:12,2022/12/4 13:42,2022/12/4 12:59,2022/12/4 13:09,2022/12/4 13:21,0
SG589N,1,4,2,2022/12/4 12:50,2022/12/4 12:46,6594,2022/12/4 13:04,2022/12/4 13:34,2022/12/4 12:50,2022/12/4 13:03,2022/12/4 13:08,0
AS921N,1,4,2,2022/12/4 12:48,2022/12/4 12:46,29067,2022/12/4 13:14,2022/12/4 13:44,2022/12/4 12:52,2022/12/4 13:03,2022/12/4 13:12,0
WP752Z,1,4,2,2022/12/4 12:46,2022/12/4 12:46,66179,2022/12/4 13:17,2022/12/4 13:47,2022/12/4 13:08,2022/12/4 13:23,2022/12/4 13:31,0
WD598Q,1,4,2,2022/12/4 12:46,2022/12/4 12:46,3465,2022/12/4 13:25,2022/12/4 13:55,2022/12/4 13:07,2022/12/4 13:13,2022/12/4 13:18,0
AC607V,1,4,2,2022/12/4 12:46,2022/12/4 12:46,32866,2022/12/4 13:14,2022/12/4 13:44,2022/12/4 12:56,2022/12/4 13:00,2022/12/4 13:04,0
TE405R,1,91,2,2022/12/4 12:46,2022/12/4 12:46,0,2022/12/4 13:18,2022/12/4 13:48,,,,1
SR910G,1,6,2,,2022/12/4 12:46,0,2022/12/4 13:39,2022/12/4 14:09,,,,0
TP123Y,1,6,2,,2022/12/4 12:46,0,2022/12/4 13:34,2022/12/4 14:04,,,,0
QB921W,1,4,2,2022/12/4 12:46,2022/12/4 12:46,56957,2022/12/4 13:29,2022/12/4 13:59,2022/12/4 13:31,2022/12/4 13:44,2022/12/4 13:59,0
FJ023A,1,4,2,2022/12/4 12:46,2022/12/4 12:46,5152,2022/12/4 13:24,2022/12/4 13:54,2022/12/4 13:08,2022/12/4 13:25,2022/12/4 13:33,0
OB372T,1,4,2,2022/12/4 12:46,2022/12/4 12:46,22282,2022/12/4 13:14,2022/12/4 13:44,2022/12/4 12:59,2022/12/4 13:03,2022/12/4 13:13,0
ZC235Z,1,4,2,2022/12/4 12:47,2022/12/4 12:46,26414,2022/12/4 13:29,2022/12/4 13:59,2022/12/4 13:02,2022/12/4 13:13,2022/12/4 13:32,0
EQ168O,1,7,2,2022/12/4 12:46,2022/12/4 12:46,0,2022/12/4 13:14,2022/12/4 13:44,,,,0
MR876Y,1,4,2,2022/12/4 12:47,2022/12/4 12:46,66536,2022/12/4 13:14,2022/12/4 13:44,2022/12/4 13:08,2022/12/4 13:12,2022/12/4 13:42,0
IC528V,1,4,2,2022/12/4 12:47,2022/12/4 12:46,54317,2022/12/4 13:09,2022/12/4 13:39,2022/12/4 12:51,2022/12/4 13:13,2022/12/4 13:18,0
IT032X,1,7,2,2022/12/4 12:47,2022/12/4 12:46,4799,2022/12/4 13:02,2022/12/4 13:32,2022/12/4 13:14,2022/12/4 13:41,2022/12/4 13:48,0
DQ821Z,1,4,2,2022/12/4 12:47,2022/12/4 12:46,21939,2022/12/4 13:14,2022/12/4 13:44,2022/12/4 13:01,2022/12/4 13:08,2022/12/4 13:22,0
AS942E,1,4,2,2022/12/4 12:47,2022/12/4 12:46,28238,2022/12/4 13:19,2022/12/4 13:49,2022/12/4 12:54,2022/12/4 13:09,2022/12/4 13:26,0
KZ275N,1,4,2,2022/12/4 12:47,2022/12/4 12:47,4848,2022/12/4 13:20,2022/12/4 13:50,2022/12/4 12:52,2022/12/4 13:05,2022/12/4 13:21,0
CK520W,1,4,2,2022/12/4 12:48,2022/12/4 12:47,23876,2022/12/4 13:19,2022/12/4 13:49,2022/12/4 13:15,2022/12/4 13:32,2022/12/4 13:41,0
BJ576D,1,4,2,2022/12/4 12:48,2022/12/4 12:47,45550,2022/12/4 13:20,2022/12/4 13:50,2022/12/4 13:02,2022/12/4 13:16,2022/12/4 13:29,0
YN653X,1,4,2,2022/12/4 12:48,2022/12/4 12:47,14294,2022/12/4 13:18,2022/12/4 13:48,2022/12/4 12:53,2022/12/4 13:01,2022/12/4 13:16,0
YR418H,1,6,2,,2022/12/4 12:47,0,2022/12/4 13:25,2022/12/4 13:55,,,,0
FC413S,1,4,2,2022/12/4 12:50,2022/12/4 12:47,1010,2022/12/4 13:15,2022/12/4 13:45,2022/12/4 13:03,2022/12/4 13:37,2022/12/4 13:46,0
FU824L,1,4,2,2022/12/4 12:47,2022/12/4 12:47,18211,2022/12/4 13:10,2022/12/4 13:40,2022/12/4 12:49,2022/12/4 12:55,2022/12/4 13:02,0
JS217C,1,4,2,2022/12/4 12:47,2022/12/4 12:47,75039,2022/12/4 13:15,2022/12/4 13:45,2022/12/4 13:01,2022/12/4 13:20,2022/12/4 13:32,0
MT672A,1,4,2,2022/12/4 12:47,2022/12/4 12:47,24790,2022/12/4 13:16,2022/12/4 13:46,2022/12/4 12:58,2022/12/4 13:03,2022/12/4 13:11,0
XK425Q,1,4,2,2022/12/4 12:47,2022/12/4 12:47,19783,2022/12/4 13:18,2022/12/4 13:48,2022/12/4 13:02,2022/12/4 13:07,2022/12/4 13:27,0
KG012D,1,4,2,2022/12/4 12:47,2022/12/4 12:47,1751,2022/12/4 13:25,2022/12/4 13:55,2022/12/4 12:58,2022/12/4 13:18,2022/12/4 13:35,0
GR692C,1,4,2,2022/12/4 12:47,2022/12/4 12:47,67445,2022/12/4 13:25,2022/12/4 13:55,2022/12/4 12:53,2022/12/4 13:03,2022/12/4 13:24,0
PE280Q,1,4,2,2022/12/4 12:47,2022/12/4 12:47,32578,2022/12/4 13:15,2022/12/4 13:45,2022/12/4 12:47,2022/12/4 12:59,2022/12/4 13:11,1
WJ319M,1,4,2,2022/12/4 13:10,2022/12/4 12:47,24978,2022/12/4 13:45,2022/12/4 14:15,2022/12/4 13:12,2022/12/4 13:30,2022/12/4 13:47,0
SA032X,1,4,2,2022/12/4 12:47,2022/12/4 12:47,15293,2022/12/4 13:20,2022/12/4 13:50,2022/12/4 12:56,2022/12/4 13:11,2022/12/4 13:23,0
HO689R,1,4,2,2022/12/4 12:47,2022/12/4 12:47,74034,2022/12/4 13:15,2022/12/4 13:45,2022/12/4 12:47,2022/12/4 12:59,2022/12/4 13:15,1
BA482H,1,4,2,2022/12/4 12:47,2022/12/4 12:47,16864,2022/12/4 13:25,2022/12/4 13:55,2022/12/4 12:57,2022/12/4 13:13,2022/12/4 13:37,0
RH813Q,1,4,2,2022/12/4 12:50,2022/12/4 12:47,25992,2022/12/4 13:35,2022/12/4 14:05,2022/12/4 12:58,2022/12/4 13:25,2022/12/4 14:15,0
PN912O,1,4,2,2022/12/4 12:47,2022/12/4 12:47,37353,2022/12/4 13:15,2022/12/4 13:45,2022/12/4 12:57,2022/12/4 13:08,2022/12/4 13:12,0
YT521T,1,4,2,2022/12/4 12:58,2022/12/4 12:47,70365,2022/12/4 13:50,2022/12/4 14:20,2022/12/4 12:59,2022/12/4 13:01,2022/12/4 13:16,0
LG502R,1,4,2,2022/12/4 12:59,2022/12/4 12:47,57933,2022/12/4 13:50,2022/12/4 14:20,2022/12/4 13:02,2022/12/4 13:13,2022/12/4 13:30,0
EM675L,1,4,2,2022/12/4 12:50,2022/12/4 12:47,20716,2022/12/4 13:20,2022/12/4 13:50,2022/12/4 12:50,2022/12/4 13:09,2022/12/4 13:13,1
MR201P,1,4,2,2022/12/4 12:48,2022/12/4 12:47,48798,2022/12/4 13:15,2022/12/4 13:45,2022/12/4 12:48,2022/12/4 12:59,2022/12/4 13:08,1
YB296X,1,4,1,2022/12/4 12:48,2022/12/4 12:47,,,,,,,0
JH790E,1,4,2,2022/12/4 12:47,2022/12/4 12:47,2132,2022/12/4 13:18,2022/12/4 13:48,2022/12/4 12:56,2022/12/4 13:00,2022/12/4 13:07,0
FD180R,1,4,2,2022/12/4 12:47,2022/12/4 12:47,39503,2022/12/4 13:30,2022/12/4 14:00,2022/12/4 13:07,2022/12/4 13:17,2022/12/4 13:38,0
JO132V,1,4,2,2022/12/4 12:47,2022/12/4 12:47,38996,2022/12/4 13:20,2022/12/4 13:50,2022/12/4 12:48,2022/12/4 13:00,2022/12/4 13:08,0
CS415A,1,91,2,2022/12/4 12:48,2022/12/4 12:47,0,2022/12/4 13:30,2022/12/4 14:00,,,,1
JF472W,1,3,2,,2022/12/4 12:47,0,2022/12/4 13:30,2022/12/4 14:00,,,,0
SK289X,1,4,2,2022/12/4 12:48,2022/12/4 12:47,25332,2022/12/4 13:20,2022/12/4 13:50,2022/12/4 12:57,2022/12/4 13:01,2022/12/4 13:10,0
SN890R,1,4,2,2022/12/4 12:47,2022/12/4 12:47,54358,2022/12/4 13:13,2022/12/4 13:43,2022/12/4 12:51,2022/12/4 12:58,2022/12/4 13:05,0
HV897W,1,5,2,,2022/12/4 12:47,0,2022/12/4 13:25,2022/12/4 13:55,,,,0
WH574H,1,4,2,2022/12/4 12:49,2022/12/4 12:47,31320,2022/12/4 13:40,2022/12/4 14:10,2022/12/4 13:06,2022/12/4 13:15,2022/12/4 13:32,0
LD425R,1,4,2,2022/12/4 12:48,2022/12/4 12:47,46459,2022/12/4 13:18,2022/12/4 13:48,2022/12/4 12:50,2022/12/4 12:58,2022/12/4 13:14,0
CV749V,1,4,2,2022/12/4 12:48,2022/12/4 12:47,67812,2022/12/4 13:21,2022/12/4 13:51,2022/12/4 12:48,2022/12/4 13:09,2022/12/4 13:28,0
ZR239D,1,4,2,2022/12/4 12:48,2022/12/4 12:47,6973,2022/12/4 13:10,2022/12/4 13:40,2022/12/4 12:54,2022/12/4 13:01,2022/12/4 13:09,0
OF329A,1,4,2,2022/12/4 12:48,2022/12/4 12:48,70342,2022/12/4 13:25,2022/12/4 13:55,2022/12/4 12:50,2022/12/4 12:54,2022/12/4 13:14,0
GC012W,1,4,2,2022/12/4 12:48,2022/12/4 12:48,35338,2022/12/4 13:11,2022/12/4 13:41,2022/12/4 12:49,2022/12/4 13:03,2022/12/4 13:14,0
RX850L,1,4,2,2022/12/4 12:48,2022/12/4 12:48,1137,2022/12/4 13:31,2022/12/4 14:01,2022/12/4 12:53,2022/12/4 12:59,2022/12/4 13:08,0
ML472S,1,4,2,2022/12/4 12:48,2022/12/4 12:48,38598,2022/12/4 13:30,2022/12/4 14:00,2022/12/4 12:51,2022/12/4 12:59,2022/12/4 13:15,0
WU763W,1,4,2,2022/12/4 12:49,2022/12/4 12:48,25459,2022/12/4 13:36,2022/12/4 14:06,2022/12/4 13:02,2022/12/4 13:06,2022/12/4 13:15,0
WD924T,1,4,2,2022/12/4 12:48,2022/12/4 12:48,23699,2022/12/4 13:21,2022/12/4 13:51,2022/12/4 12:52,2022/12/4 12:57,2022/12/4 13:07,0
ZX352W,1,4,2,2022/12/4 12:49,2022/12/4 12:48,72748,2022/12/4 13:18,2022/12/4 13:48,2022/12/4 13:05,2022/12/4 13:23,2022/12/4 13:35,0
PF304U,1,4,2,2022/12/4 12:48,2022/12/4 12:48,13406,2022/12/4 13:21,2022/12/4 13:51,2022/12/4 12:51,2022/12/4 12:58,2022/12/4 13:31,0
GQ458N,1,4,2,2022/12/4 12:49,2022/12/4 12:48,65828,2022/12/4 13:11,2022/12/4 13:41,2022/12/4 12:52,2022/12/4 13:06,2022/12/4 13:10,0
BT425S,1,91,2,2022/12/4 12:48,2022/12/4 12:48,0,2022/12/4 13:21,2022/12/4 13:51,,,,1
SV068V,1,4,2,2022/12/4 12:48,2022/12/4 12:48,77679,2022/12/4 13:26,2022/12/4 13:56,2022/12/4 13:04,2022/12/4 13:18,2022/12/4 13:30,0
DG821K,1,4,2,2022/12/4 12:48,2022/12/4 12:48,21995,2022/12/4 13:41,2022/12/4 14:11,2022/12/4 13:42,2022/12/4 13:51,2022/12/4 14:01,0
PC839Q,1,4,2,2022/12/4 12:48,2022/12/4 12:48,14224,2022/12/4 13:26,2022/12/4 13:56,2022/12/4 12:48,2022/12/4 13:18,2022/12/4 13:47,1
WD164G,1,4,2,2022/12/4 12:48,2022/12/4 12:48,72424,2022/12/4 13:21,2022/12/4 13:51,2022/12/4 13:04,2022/12/4 13:15,2022/12/4 13:22,0
ER109I,1,91,2,2022/12/4 12:49,2022/12/4 12:48,0,2022/12/4 13:33,2022/12/4 14:03,,,,1
FN482F,1,4,2,2022/12/4 12:49,2022/12/4 12:48,27313,2022/12/4 13:11,2022/12/4 13:41,2022/12/4 12:52,2022/12/4 12:59,2022/12/4 13:07,0
TH164W,1,4,2,2022/12/4 12:48,2022/12/4 12:48,31624,2022/12/4 13:21,2022/12/4 13:51,2022/12/4 12:52,2022/12/4 13:02,2022/12/4 13:10,0
UF920E,1,4,2,2022/12/4 12:48,2022/12/4 12:48,44468,2022/12/4 13:23,2022/12/4 13:53,2022/12/4 13:05,2022/12/4 13:11,2022/12/4 13:22,0
AN589E,1,4,2,2022/12/4 12:50,2022/12/4 12:48,11633,2022/12/4 13:21,2022/12/4 13:51,2022/12/4 13:02,2022/12/4 13:08,2022/12/4 13:15,0
DM591N,1,4,2,2022/12/4 12:49,2022/12/4 12:48,36423,2022/12/4 13:21,2022/12/4 13:51,2022/12/4 12:58,2022/12/4 13:08,2022/12/4 13:23,0
XP415N,1,4,2,2022/12/4 12:48,2022/12/4 12:48,35922,2022/12/4 13:21,2022/12/4 13:51,2022/12/4 12:53,2022/12/4 12:59,2022/12/4 13:22,0
NQ026I,1,4,2,2022/12/4 12:49,2022/12/4 12:48,76338,2022/12/4 13:21,2022/12/4 13:51,2022/12/4 12:54,2022/12/4 13:09,2022/12/4 13:21,0
QM301N,1,4,2,2022/12/4 12:50,2022/12/4 12:48,44748,2022/12/4 13:21,2022/12/4 13:51,2022/12/4 13:03,2022/12/4 13:30,2022/12/4 13:37,0
DH618J,1,4,2,2022/12/4 12:48,2022/12/4 12:48,3843,2022/12/4 13:22,2022/12/4 13:52,2022/12/4 13:01,2022/12/4 13:12,2022/12/4 13:20,0
JZ891H,1,6,2,,2022/12/4 12:48,0,2022/12/4 13:46,2022/12/4 14:16,,,,1
QW756Z,1,4,2,2022/12/4 12:49,2022/12/4 12:48,10866,2022/12/4 13:23,2022/12/4 13:53,2022/12/4 12:55,2022/12/4 13:08,2022/12/4 13:27,0
